#[0]step() [1]time(s) [2]x_mean(m) [3]y_mean(m) [4]z_mean(m) [5]px_mean(kg*m/s) [6]py_mean(kg*m/s) [7]pz_mean(kg*m/s) [8]gamma_mean() [9]x_rms(m) [10]y_rms(m) [11]z_rms(m) [12]px_rms(kg*m/s) [13]py_rms(kg*m/s) [14]pz_rms(kg*m/s) [15]gamma_rms() [16]emittance_x(m) [17]emittance_y(m) [18]emittance_z(m) [19]alpha_x() [20]alpha_y() [21]beta_x(m) [22]beta_y(m) [23]charge(C)
47 1.72541700000000e-09 9.86001896656865e-11 -2.49997616739055e-02 5.99215115436403e-03 1.04014082105448e-31 3.77360944487716e-28 -8.28191075770732e-27 1.00000000046080e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
48 1.76212800000000e-09 1.02836402554572e-10 -2.49997461411684e-02 5.99181385099916e-03 1.06218484793642e-31 3.93575727716053e-28 -8.45761879040686e-27 1.00000000048060e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
49 1.79883900000000e-09 1.07161442360388e-10 -2.49997299481145e-02 5.99146946720139e-03 1.08422338003350e-31 4.10130833314135e-28 -8.63329508325775e-27 1.00000000050082e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
50 1.83555000000000e-09 1.11575286706248e-10 -2.49997130810299e-02 5.99111800426315e-03 1.10625630185093e-31 4.27026199148678e-28 -8.80893897706932e-27 1.00000000052146e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
51 1.87226100000000e-09 1.16077912749948e-10 -2.49996955262034e-02 5.99075946350339e-03 1.12828349796076e-31 4.44261761809601e-28 -8.98454981277249e-27 1.00000000054250e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
52 1.90897200000000e-09 1.20669297184247e-10 -2.49996772699262e-02 5.99039384626765e-03 1.15030485297512e-31 4.61837456610269e-28 -9.16012693142222e-27 1.00000000056397e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
53 1.94568300000000e-09 1.25349416236910e-10 -2.49996582984922e-02 5.99002115392800e-03 1.17232025158382e-31 4.79753217587735e-28 -9.33566967420000e-27 1.00000000058585e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
54 1.98239400000000e-09 1.30118245671290e-10 -2.49996385981981e-02 5.98964138788307e-03 1.19432957855316e-31 4.98008977502985e-28 -9.51117738241631e-27 1.00000000060815e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
55 2.01910500000000e-09 1.34975760786364e-10 -2.49996181553432e-02 5.98925454955804e-03 1.21633271869914e-31 5.16604667841198e-28 -9.68664939751313e-27 1.00000000063086e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
56 2.05581600000000e-09 1.39921936417098e-10 -2.49995969562296e-02 5.98886064040461e-03 1.23832955693141e-31 5.35540218811996e-28 -9.86208506106634e-27 1.00000000065398e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
57 2.09252700000000e-09 1.44956746934835e-10 -2.49995749871624e-02 5.98845966190102e-03 1.26031997825216e-31 5.54815559349712e-28 -1.00374837147883e-26 1.00000000067752e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
58 2.12923800000000e-09 1.50080166247654e-10 -2.49995522344494e-02 5.98805161555205e-03 1.28230386775533e-31 5.74430617113654e-28 -1.02128447005301e-26 1.00000000070148e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
59 2.16594900000000e-09 1.55292167800750e-10 -2.49995286844014e-02 5.98763650288897e-03 1.30428111062535e-31 5.94385318488379e-28 -1.03881673602844e-26 1.00000000072585e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
60 2.20266000000000e-09 1.60592724576785e-10 -2.49995043233321e-02 5.98721432546959e-03 1.32625159214907e-31 6.14679588583968e-28 -1.05634510361875e-26 1.00000000075064e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
61 2.23937100000000e-09 1.65981809096360e-10 -2.49994791375585e-02 5.98678508487822e-03 1.34821519772742e-31 6.35313351236311e-28 -1.07386950705221e-26 1.00000000077584e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
62 2.27608200000000e-09 1.71459393418463e-10 -2.49994531134005e-02 5.98634878272567e-03 1.37017181287459e-31 6.56286529007389e-28 -1.09138988057196e-26 1.00000000080145e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
63 2.31279300000000e-09 1.77025449140936e-10 -2.49994262371811e-02 5.98590542064927e-03 1.39212132322337e-31 6.77599043185569e-28 -1.10890615843626e-26 1.00000000082748e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
64 2.34950400000000e-09 1.82679947400962e-10 -2.49993984952266e-02 5.98545500031280e-03 1.41406361454984e-31 6.99250813785899e-28 -1.12641827491874e-26 1.00000000085393e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
65 2.38621500000000e-09 1.88422858875733e-10 -2.49993698738666e-02 5.98499752340656e-03 1.43599857275304e-31 7.21241759550406e-28 -1.14392616430867e-26 1.00000000088078e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
66 2.42292600000000e-09 1.94254153782774e-10 -2.49993403594339e-02 5.98453299164731e-03 1.45792608384728e-31 7.43571797948406e-28 -1.16142976091114e-26 1.00000000090806e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
67 2.45963700000000e-09 2.00173801880547e-10 -2.49993099382647e-02 5.98406140677829e-03 1.47984603402602e-31 7.66240845176812e-28 -1.17892899904738e-26 1.00000000093574e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
68 2.49634800000000e-09 2.06181772469291e-10 -2.49992785966985e-02 5.98358277056920e-03 1.50175830962182e-31 7.89248816160448e-28 -1.19642381305497e-26 1.00000000096384e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
69 2.53305900000000e-09 2.12278034391305e-10 -2.49992463210783e-02 5.98309708481621e-03 1.52366279710528e-31 8.12595624552372e-28 -1.21391413728808e-26 1.00000000099236e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
70 2.56977000000000e-09 2.18462556031776e-10 -2.49992130977509e-02 5.98260435134193e-03 1.54555938312944e-31 8.36281182734198e-28 -1.23139990611774e-26 1.00000000102129e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
71 2.60648100000000e-09 2.24735305319421e-10 -2.49991789130661e-02 5.98210457199542e-03 1.56744795450942e-31 8.60305401816423e-28 -1.24888105393208e-26 1.00000000105063e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
72 2.64319200000000e-09 2.31096249727152e-10 -2.49991437533778e-02 5.98159774865217e-03 1.58932839824677e-31 8.84668191638771e-28 -1.26635751513655e-26 1.00000000108038e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
73 2.67990300000000e-09 2.37545356272915e-10 -2.49991076050433e-02 5.98108388321412e-03 1.61120060151561e-31 9.09369460770523e-28 -1.28382922415421e-26 1.00000000111055e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
74 2.71661400000000e-09 2.44082591520239e-10 -2.49990704544237e-02 5.98056297760962e-03 1.63306445166226e-31 9.34409116510861e-28 -1.30129611542593e-26 1.00000000114113e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
75 2.75332500000000e-09 2.50707921579077e-10 -2.49990322878838e-02 5.98003503379343e-03 1.65491983622971e-31 9.59787064889220e-28 -1.31875812341068e-26 1.00000000117213e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
76 2.79003600000000e-09 2.57421312106552e-10 -2.49989930917922e-02 5.97950005374674e-03 1.67676664295597e-31 9.85503210665640e-28 -1.33621518258574e-26 1.00000000120354e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
77 2.82674700000000e-09 2.64222728307777e-10 -2.49989528525216e-02 5.97895803947712e-03 1.69860475978647e-31 1.01155745733113e-27 -1.35366722744698e-26 1.00000000123536e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
78 2.86345800000000e-09 2.71112134936712e-10 -2.49989115564483e-02 5.97840899301855e-03 1.72043407489291e-31 1.03794970710801e-27 -1.37111419250906e-26 1.00000000126759e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
79 2.90016900000000e-09 2.78089496297131e-10 -2.49988691899527e-02 5.97785291643140e-03 1.74225447664563e-31 1.06467986095031e-27 -1.38855601230573e-26 1.00000000130024e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
80 2.93688000000000e-09 2.85154776243252e-10 -2.49988257394192e-02 5.97728981180241e-03 1.76406585362590e-31 1.09174781854412e-27 -1.40599262139002e-26 1.00000000133330e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
81 2.97359100000000e-09 2.92307938180809e-10 -2.49987811912363e-02 5.97671968124468e-03 1.78586809466373e-31 1.11915347830796e-27 -1.42342395433454e-26 1.00000000136677e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
82 3.01030200000000e-09 2.99548945067986e-10 -2.49987355317967e-02 5.97614252689770e-03 1.80766108879761e-31 1.14689673739320e-27 -1.44084994573168e-26 1.00000000140065e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
83 3.04701300000000e-09 3.06877759416164e-10 -2.49986887474970e-02 5.97555835092730e-03 1.82944472532566e-31 1.17497749168440e-27 -1.45827053019389e-26 1.00000000143495e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
84 3.08372400000000e-09 3.14294343291264e-10 -2.49986408247383e-02 5.97496715552566e-03 1.85121889378488e-31 1.20339563579974e-27 -1.47568564235390e-26 1.00000000146966e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
85 3.12043500000000e-09 3.21798658314330e-10 -2.49985917499258e-02 5.97436894291128e-03 1.87298348395081e-31 1.23215106309138e-27 -1.49309521686497e-26 1.00000000150478e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
86 3.15714600000000e-09 3.29390665662869e-10 -2.49985415094692e-02 5.97376371532903e-03 1.89473838587431e-31 1.26124366564589e-27 -1.51049918840117e-26 1.00000000154031e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
87 3.19385700000000e-09 3.37070326071731e-10 -2.49984900897824e-02 5.97315147505008e-03 1.91648348984844e-31 1.29067333428465e-27 -1.52789749165755e-26 1.00000000157626e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
88 3.23056800000000e-09 3.44837599834180e-10 -2.49984374772837e-02 5.97253222437190e-03 1.93821868644735e-31 1.32043995856424e-27 -1.54529006135047e-26 1.00000000161261e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
89 3.26727900000000e-09 3.52692446803090e-10 -2.49983836583960e-02 5.97190596561829e-03 1.95994386651767e-31 1.35054342677689e-27 -1.56267683221780e-26 1.00000000164938e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
90 3.30399000000000e-09 3.60634826391945e-10 -2.49983286195469e-02 5.97127270113934e-03 1.98165892120297e-31 1.38098362595087e-27 -1.58005773901914e-26 1.00000000168656e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
91 3.34070100000000e-09 3.68664697576229e-10 -2.49982723471681e-02 5.97063243331141e-03 2.00336374190484e-31 1.41176044185092e-27 -1.59743271653613e-26 1.00000000172415e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
92 3.37741200000000e-09 3.76782018894118e-10 -2.49982148276963e-02 5.96998516453717e-03 2.02505822032058e-31 1.44287375897871e-27 -1.61480169957265e-26 1.00000000176215e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
93 3.41412300000000e-09 3.84986748448175e-10 -2.49981560475728e-02 5.96933089724553e-03 2.04674224846135e-31 1.47432346057321e-27 -1.63216462295508e-26 1.00000000180056e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
94 3.45083400000000e-09 3.93278843906179e-10 -2.49980959932435e-02 5.96866963389167e-03 2.06841571863846e-31 1.50610942861120e-27 -1.64952142153252e-26 1.00000000183938e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
95 3.48754500000000e-09 4.01658262502717e-10 -2.49980346511594e-02 5.96800137695704e-03 2.09007852346165e-31 1.53823154380766e-27 -1.66687203017707e-26 1.00000000187862e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
96 3.52425600000000e-09 4.10124961040001e-10 -2.49979720077760e-02 5.96732612894930e-03 2.11173055584542e-31 1.57068968561625e-27 -1.68421638378406e-26 1.00000000191826e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
97 3.56096700000000e-09 4.18678895889502e-10 -2.49979080495538e-02 5.96664389240236e-03 2.13337170906474e-31 1.60348373222976e-27 -1.70155441727229e-26 1.00000000195831e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
98 3.59767800000000e-09 4.27320022993223e-10 -2.49978427629582e-02 5.96595466987637e-03 2.15500187669694e-31 1.63661356058055e-27 -1.71888606558428e-26 1.00000000199878e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
99 3.63438900000000e-09 4.36048297864866e-10 -2.49977761344597e-02 5.96525846395765e-03 2.17662095264132e-31 1.67007904634101e-27 -1.73621126368649e-26 1.00000000203965e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
100 3.67110000000000e-09 4.44863675591257e-10 -2.49977081505338e-02 5.96455527725877e-03 2.19822883116088e-31 1.70388006392406e-27 -1.75352994656962e-26 1.00000000208093e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
101 3.70781100000000e-09 4.53766110833852e-10 -2.49976387976610e-02 5.96384511241846e-03 2.21982540685625e-31 1.73801648648360e-27 -1.77084204924880e-26 1.00000000212263e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
102 3.74452200000000e-09 4.62755557829956e-10 -2.49975680623270e-02 5.96312797210165e-03 2.24141057467159e-31 1.77248818591498e-27 -1.78814750676385e-26 1.00000000216473e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
103 3.78123300000000e-09 4.71831970394269e-10 -2.49974959310226e-02 5.96240385899944e-03 2.26298422991931e-31 1.80729503285550e-27 -1.80544625417953e-26 1.00000000220724e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
104 3.81794400000000e-09 4.80995301920309e-10 -2.49974223902440e-02 5.96167277582910e-03 2.28454626827254e-31 1.84243689668487e-27 -1.82273822658578e-26 1.00000000225016e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
105 3.85465500000000e-09 4.90245505381899e-10 -2.49973474264926e-02 5.96093472533405e-03 2.30609658576954e-31 1.87791364552573e-27 -1.84002335909798e-26 1.00000000229349e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
