timestamp_utc,F_drag_nN,V_min_V,P_at_Vmin_mW,P_at_100V_mW,P_at_200V_mW,P_at_300V_mW,feasible_at_300V
2024-02-16T09:40:00+00:00,8.7529,156.9,37.370,29.832,42.189,51.671,1
2024-02-16T09:45:00+00:00,7.5431,145.7,31.030,25.709,36.358,44.530,1
2024-02-16T09:50:00+00:00,6.0298,130.2,23.454,20.551,29.064,35.596,1
2024-02-16T09:55:00+00:00,4.6173,114.0,16.800,15.737,22.255,27.257,1
2024-02-16T10:00:00+00:00,3.6002,100.6,12.309,12.270,17.353,21.253,1
2024-02-16T10:05:00+00:00,3.0954,100.0,10.550,10.550,14.920,18.273,1
2024-02-16T10:10:00+00:00,2.9679,100.0,10.116,10.116,14.306,17.521,1
2024-02-16T10:15:00+00:00,2.9156,100.0,9.937,9.937,14.053,17.212,1
2024-02-16T10:20:00+00:00,2.7133,100.0,9.248,9.248,13.078,16.017,1
2024-02-16T10:25:00+00:00,2.4112,100.0,8.218,8.218,11.622,14.234,1
2024-02-16T10:30:00+00:00,2.2555,100.0,7.687,7.687,10.871,13.315,1
2024-02-16T10:35:00+00:00,2.4915,100.0,8.492,8.492,12.009,14.708,1
2024-02-16T10:40:00+00:00,3.2313,100.0,11.013,11.013,15.575,19.075,1
2024-02-16T10:45:00+00:00,4.3427,110.5,15.561,14.801,20.932,25.636,1
2024-02-16T10:50:00+00:00,5.5584,125.0,21.185,18.945,26.792,32.813,1
2024-02-16T10:55:00+00:00,6.7722,138.0,27.118,23.082,32.643,39.979,1
2024-02-16T11:00:00+00:00,7.9595,149.6,33.185,27.128,38.365,46.987,1
2024-02-16T11:05:00+00:00,8.9094,158.3,38.207,30.366,42.944,52.595,1
2024-02-16T11:10:00+00:00,9.2273,161.1,39.919,31.449,44.476,54.472,1
2024-02-16T11:15:00+00:00,8.6683,156.2,36.919,29.544,41.782,51.172,1
2024-02-16T11:20:00+00:00,7.4122,144.4,30.358,25.263,35.727,43.757,1
2024-02-16T11:25:00+00:00,5.8929,128.8,22.790,20.085,28.404,34.787,1
2024-02-16T11:30:00+00:00,4.5075,112.6,16.302,15.363,21.726,26.609,1
2024-02-16T11:35:00+00:00,3.5374,100.0,12.057,12.057,17.050,20.882,1
2024-02-16T11:40:00+00:00,3.0771,100.0,10.488,10.488,14.832,18.165,1
2024-02-16T11:45:00+00:00,2.9706,100.0,10.125,10.125,14.319,17.537,1
2024-02-16T11:50:00+00:00,2.9117,100.0,9.924,9.924,14.034,17.189,1
2024-02-16T11:55:00+00:00,2.6944,100.0,9.183,9.183,12.987,15.906,1
2024-02-16T12:00:00+00:00,2.3926,100.0,8.155,8.155,11.533,14.125,1
2024-02-16T12:05:00+00:00,2.2597,100.0,7.702,7.702,10.892,13.340,1
2024-02-16T12:10:00+00:00,2.5345,100.0,8.638,8.638,12.217,14.962,1
2024-02-16T12:15:00+00:00,3.3134,100.0,11.293,11.293,15.971,19.560,1
2024-02-16T12:20:00+00:00,4.4447,111.8,16.019,15.149,21.424,26.238,1
2024-02-16T12:25:00+00:00,5.6644,126.2,21.691,19.306,27.303,33.439,1
2024-02-16T12:30:00+00:00,6.8809,139.1,27.663,23.452,33.166,40.620,1
2024-02-16T12:35:00+00:00,8.0614,150.6,33.717,27.476,38.856,47.589,1
2024-02-16T12:40:00+00:00,8.9731,158.9,38.549,30.583,43.251,52.971,1
2024-02-16T12:45:00+00:00,9.2173,161.0,39.865,31.415,44.428,54.413,1
2024-02-16T12:50:00+00:00,8.5815,155.4,36.458,29.248,41.363,50.660,1
2024-02-16T12:55:00+00:00,7.2825,143.1,29.695,24.821,35.102,42.991,1
2024-02-16T13:00:00+00:00,5.7600,127.3,22.150,19.632,27.763,34.003,1
2024-02-16T13:05:00+00:00,4.4022,111.3,15.828,15.004,21.219,25.988,1
2024-02-16T13:10:00+00:00,3.4782,100.0,11.855,11.855,16.765,20.533,1
2024-02-16T13:15:00+00:00,3.0602,100.0,10.430,10.430,14.750,18.066,1
2024-02-16T13:20:00+00:00,2.9724,100.0,10.131,10.131,14.327,17.547,1
2024-02-16T13:25:00+00:00,2.9060,100.0,9.904,9.904,14.007,17.155,1
2024-02-16T13:30:00+00:00,2.6755,100.0,9.119,9.119,12.896,15.794,1
2024-02-16T13:35:00+00:00,2.3770,100.0,8.102,8.102,11.457,14.032,1
2024-02-16T13:40:00+00:00,2.2695,100.0,7.735,7.735,10.939,13.397,1
2024-02-16T13:45:00+00:00,2.5847,100.0,8.809,8.809,12.458,15.258,1
2024-02-16T13:50:00+00:00,3.4017,100.0,11.594,11.594,16.396,20.081,1
2024-02-16T13:55:00+00:00,4.5495,113.1,16.492,15.506,21.929,26.857,1
2024-02-16T14:00:00+00:00,5.7722,127.4,22.208,19.673,27.822,34.075,1
2024-02-16T14:05:00+00:00,6.9923,140.3,28.223,23.832,33.703,41.278,1
2024-02-16T14:10:00+00:00,8.1652,151.6,34.261,27.829,39.357,48.202,1
2024-02-16T14:15:00+00:00,9.0363,159.4,38.889,30.798,43.555,53.344,1
2024-02-16T14:20:00+00:00,9.2057,160.9,39.802,31.376,44.372,54.344,1
2024-02-16T14:25:00+00:00,8.4941,154.6,35.994,28.950,40.942,50.143,1
2024-02-16T14:30:00+00:00,7.1533,141.9,29.038,24.380,34.479,42.228,1
2024-02-16T14:35:00+00:00,5.6294,125.8,21.523,19.187,27.134,33.232,1
2024-02-16T14:40:00+00:00,4.3011,110.0,15.375,14.659,20.731,25.391,1
2024-02-16T14:45:00+00:00,3.4229,100.0,11.666,11.666,16.499,20.206,1
2024-02-16T14:50:00+00:00,3.0450,100.0,10.378,10.378,14.677,17.976,1
2024-02-16T14:55:00+00:00,2.9729,100.0,10.132,10.132,14.329,17.550,1
2024-02-16T15:00:00+00:00,2.8976,100.0,9.876,9.876,13.967,17.105,1
2024-02-16T15:05:00+00:00,2.6557,100.0,9.051,9.051,12.801,15.678,1
2024-02-16T15:10:00+00:00,2.3637,100.0,8.056,8.056,11.393,13.954,1
2024-02-16T15:15:00+00:00,2.2843,100.0,7.786,7.786,11.010,13.485,1
2024-02-16T15:20:00+00:00,2.6412,100.0,9.002,9.002,12.731,15.592,1
2024-02-16T15:25:00+00:00,3.4953,100.0,11.913,11.913,16.847,20.634,1
2024-02-16T15:30:00+00:00,4.6573,114.5,16.983,15.873,22.448,27.494,1
2024-02-16T15:35:00+00:00,5.8813,128.6,22.734,20.045,28.348,34.719,1
2024-02-16T15:40:00+00:00,7.1043,141.4,28.790,24.214,34.243,41.939,1
2024-02-16T15:45:00+00:00,8.2693,152.5,34.808,28.184,39.859,48.817,1
2024-02-16T15:50:00+00:00,9.0980,160.0,39.221,31.009,43.853,53.708,1
2024-02-16T15:55:00+00:00,9.1916,160.8,39.726,31.327,44.304,54.261,1
2024-02-16T16:00:00+00:00,8.4061,153.8,35.529,28.650,40.518,49.624,1
2024-02-16T16:05:00+00:00,7.0258,140.6,28.393,23.946,33.865,41.476,1
2024-02-16T16:10:00+00:00,5.5008,124.4,20.911,18.748,26.514,32.473,1
2024-02-16T16:15:00+00:00,4.2024,108.7,14.935,14.323,20.256,24.808,1
2024-02-16T16:20:00+00:00,3.3705,100.0,11.488,11.488,16.246,19.897,1
2024-02-16T16:25:00+00:00,3.0313,100.0,10.332,10.332,14.611,17.895,1
2024-02-16T16:30:00+00:00,2.9721,100.0,10.130,10.130,14.326,17.545,1
2024-02-16T16:35:00+00:00,2.8865,100.0,9.838,9.838,13.913,17.040,1
2024-02-16T16:40:00+00:00,2.6344,100.0,8.979,8.979,12.698,15.551,1
2024-02-16T16:45:00+00:00,2.3519,100.0,8.016,8.016,11.336,13.884,1
2024-02-16T16:50:00+00:00,2.3034,100.0,7.851,7.851,11.103,13.598,1
2024-02-16T16:55:00+00:00,2.7032,100.0,9.213,9.213,13.030,15.958,1
2024-02-16T17:00:00+00:00,3.5927,100.5,12.278,12.245,17.317,21.209,1
2024-02-16T17:05:00+00:00,4.7666,115.8,17.482,16.246,22.975,28.139,1
2024-02-16T17:10:00+00:00,5.9916,129.8,23.268,20.421,28.880,35.370,1
2024-02-16T17:15:00+00:00,7.2164,142.5,29.359,24.596,34.783,42.601,1
2024-02-16T17:20:00+00:00,8.3709,153.5,35.343,28.530,40.348,49.416,1
2024-02-16T17:25:00+00:00,9.1556,160.5,39.532,31.205,44.131,54.049,1
2024-02-16T17:30:00+00:00,9.1738,160.6,39.630,31.267,44.218,54.156,1
2024-02-16T17:35:00+00:00,8.3171,153.0,35.059,28.347,40.089,49.099,1
2024-02-16T17:40:00+00:00,6.9002,139.3,27.759,23.518,33.259,40.734,1
2024-02-16T17:45:00+00:00,5.3753,123.0,20.316,18.321,25.909,31.732,1
2024-02-16T17:50:00+00:00,4.1064,107.5,14.510,13.996,19.793,24.242,1
2024-02-16T17:55:00+00:00,3.3197,100.0,11.315,11.315,16.001,19.597,1
2024-02-16T18:00:00+00:00,3.0179,100.0,10.286,10.286,14.546,17.816,1
2024-02-16T18:05:00+00:00,2.9699,100.0,10.122,10.122,14.315,17.532,1
2024-02-16T18:10:00+00:00,2.8728,100.0,9.791,9.791,13.847,16.959,1
2024-02-16T18:15:00+00:00,2.6115,100.0,8.901,8.901,12.587,15.416,1
2024-02-16T18:20:00+00:00,2.3408,100.0,7.978,7.978,11.283,13.818,1
2024-02-16T18:25:00+00:00,2.3257,100.0,7.927,7.927,11.210,13.729,1
2024-02-16T18:30:00+00:00,2.7696,100.0,9.440,9.440,13.350,16.350,1
2024-02-16T18:35:00+00:00,3.6930,101.9,12.707,12.587,17.800,21.801,1
2024-02-16T18:40:00+00:00,4.8759,117.1,17.985,16.619,23.502,28.784,1
2024-02-16T18:45:00+00:00,6.1008,131.0,23.800,20.793,29.406,36.015,1
2024-02-16T18:50:00+00:00,7.3274,143.6,29.924,24.974,35.318,43.256,1
2024-02-16T18:55:00+00:00,8.4689,154.4,35.860,28.864,40.820,49.994,1
2024-02-16T19:00:00+00:00,9.2060,160.9,39.803,31.377,44.373,54.346,1
2024-02-16T19:05:00+00:00,9.1495,160.4,39.499,31.184,44.101,54.013,1
2024-02-16T19:10:00+00:00,8.2259,152.1,34.579,28.036,39.649,48.560,1
2024-02-16T19:15:00+00:00,6.7760,138.1,27.136,23.095,32.661,40.001,1
2024-02-16T19:20:00+00:00,5.2532,121.6,19.741,17.904,25.321,31.011,1
2024-02-16T19:25:00+00:00,4.0144,106.3,14.104,13.682,19.349,23.698,1
2024-02-16T19:30:00+00:00,3.2712,100.0,11.149,11.149,15.768,19.311,1
2024-02-16T19:35:00+00:00,3.0037,100.0,10.237,10.237,14.478,17.732,1
2024-02-16T19:40:00+00:00,2.9647,100.0,10.105,10.105,14.290,17.502,1
2024-02-16T19:45:00+00:00,2.8563,100.0,9.735,9.735,13.767,16.862,1
2024-02-16T19:50:00+00:00,2.5872,100.0,8.818,8.818,12.470,15.273,1
2024-02-16T19:55:00+00:00,2.3303,100.0,7.942,7.942,11.232,13.757,1
2024-02-16T20:00:00+00:00,2.3504,100.0,8.011,8.011,11.329,13.875,1
2024-02-16T20:05:00+00:00,2.8390,100.0,9.676,9.676,13.684,16.760,1
2024-02-16T20:10:00+00:00,3.7946,103.3,13.146,12.933,18.290,22.401,1
2024-02-16T20:15:00+00:00,4.9844,118.4,18.486,16.988,24.025,29.425,1
2024-02-16T20:20:00+00:00,6.2080,132.2,24.323,21.159,29.923,36.648,1
2024-02-16T20:25:00+00:00,7.4348,144.6,30.474,25.340,35.836,43.890,1
2024-02-16T20:30:00+00:00,8.5612,155.2,36.350,29.179,41.265,50.540,1
2024-02-16T20:35:00+00:00,9.2479,161.3,40.030,31.520,44.575,54.593,1
2024-02-16T20:40:00+00:00,9.1159,160.1,39.318,31.070,43.939,53.814,1
2024-02-16T20:45:00+00:00,8.1299,151.2,34.075,27.709,39.186,47.993,1
2024-02-16T20:50:00+00:00,6.6525,136.8,26.519,22.674,32.065,39.272,1
2024-02-16T20:55:00+00:00,5.1346,120.2,19.185,17.500,24.749,30.311,1
2024-02-16T21:00:00+00:00,3.9267,105.1,13.720,13.383,18.927,23.181,1
2024-02-16T21:05:00+00:00,3.2260,100.0,10.995,10.995,15.550,19.044,1
2024-02-16T21:10:00+00:00,2.9897,100.0,10.190,10.190,14.411,17.649,1
2024-02-16T21:15:00+00:00,2.9562,100.0,10.075,10.075,14.249,17.451,1
2024-02-16T21:20:00+00:00,2.8355,100.0,9.664,9.664,13.667,16.739,1
2024-02-16T21:25:00+00:00,2.5609,100.0,8.728,8.728,12.344,15.118,1
2024-02-16T21:30:00+00:00,2.3204,100.0,7.908,7.908,11.184,13.698,1
2024-02-16T21:35:00+00:00,2.3772,100.0,8.102,8.102,11.458,14.033,1
2024-02-16T21:40:00+00:00,2.9106,100.0,9.920,9.920,14.029,17.182,1
2024-02-16T21:45:00+00:00,3.8961,104.7,13.587,13.279,18.780,23.000,1
2024-02-16T21:50:00+00:00,5.0910,119.7,18.982,17.352,24.539,30.054,1
2024-02-16T21:55:00+00:00,6.3126,133.3,24.837,21.515,30.427,37.265,1
2024-02-16T22:00:00+00:00,7.5378,145.6,31.002,25.691,36.332,44.498,1
2024-02-16T22:05:00+00:00,8.6452,156.0,36.796,29.465,41.670,51.035,1
2024-02-16T22:10:00+00:00,9.2789,161.6,40.198,31.625,44.725,54.776,1
2024-02-16T22:15:00+00:00,9.0725,159.8,39.084,30.922,43.730,53.558,1
2024-02-16T22:20:00+00:00,8.0275,150.3,33.540,27.360,38.693,47.389,1
2024-02-16T22:25:00+00:00,6.5277,135.5,25.899,22.248,31.464,38.535,1
2024-02-16T22:30:00+00:00,5.0193,118.8,18.648,17.107,24.193,29.630,1
2024-02-16T22:35:00+00:00,3.8441,104.0,13.361,13.102,18.529,22.693,1
2024-02-16T22:40:00+00:00,3.1849,100.0,10.855,10.855,15.351,18.802,1
2024-02-16T22:45:00+00:00,2.9769,100.0,10.146,10.146,14.349,17.573,1
2024-02-16T22:50:00+00:00,2.9454,100.0,10.039,10.039,14.197,17.388,1
2024-02-16T22:55:00+00:00,2.8107,100.0,9.580,9.580,13.548,16.593,1
2024-02-16T23:00:00+00:00,2.5316,100.0,8.628,8.628,12.203,14.945,1
2024-02-16T23:05:00+00:00,2.3101,100.0,7.874,7.874,11.135,13.637,1
2024-02-16T23:10:00+00:00,2.4057,100.0,8.199,8.199,11.596,14.202,1
2024-02-16T23:15:00+00:00,2.9840,100.0,10.170,10.170,14.383,17.616,1
2024-02-16T23:20:00+00:00,3.9974,106.0,14.030,13.624,19.268,23.598,1
2024-02-16T23:25:00+00:00,5.1952,120.9,19.469,17.707,25.041,30.669,1
2024-02-16T23:30:00+00:00,6.4143,134.3,25.338,21.862,30.917,37.866,1
2024-02-16T23:35:00+00:00,7.6360,146.6,31.508,26.026,36.806,45.078,1
2024-02-16T23:40:00+00:00,8.7201,156.6,37.195,29.721,42.031,51.478,1
2024-02-16T23:45:00+00:00,9.2966,161.7,40.294,31.685,44.810,54.881,1
2024-02-16T23:50:00+00:00,9.0168,159.3,38.784,30.732,43.461,53.229,1
